num_1,num_2,num_3,num_4,num_5,first_name,last_name_2,city_3,country_4,department_5,with_nulls_1,with_nulls_2,constant_1,constant_2
90,516.9563071563512,60.62776434764196,5,298.2034314244222,Emily,Perez,Tucson,Ireland,Finance,,,CONSTANT,CONSTANT
90,221.864079647212,62.887237597250675,96,187.83408444815686,Jack,Hill,San Jose,Chile,Product,Fort Worth,San Francisco,CONSTANT,CONSTANT
28,847.3901638471142,46.82593242634211,91,15.390740426148742,Emily,Taylor,Chicago,Poland,Customer Support,,Nashville,CONSTANT,CONSTANT
65,785.4036042602804,38.74849558432176,14,950.4117086847684,Lily,Hernandez,Kansas City,Brazil,Product,,,CONSTANT,CONSTANT
54,245.02390059428248,44.3397089264161,81,607.3043621944098,Riley,Gonzalez,San Antonio,Japan,Marketing,,,CONSTANT,CONSTANT
31,967.4379467442741,-3.2702544890650884,28,553.8697124199522,Evelyn,Martinez,Phoenix,UK,Research,Seattle,,CONSTANT,CONSTANT
32,365.8543349245814,41.983125701091986,90,967.6033649208734,Matthew,Sanchez,New York,Ireland,Marketing,,Miami,CONSTANT,CONSTANT
55,431.9348606721307,27.426733690842035,69,968.5109387499895,Joseph,Hernandez,San Jose,Japan,Design,,,CONSTANT,CONSTANT
29,319.267416247234,41.00477279545116,66,337.01437139300396,Mason,Hernandez,Louisville,Austria,Product,,Louisville,CONSTANT,CONSTANT
7,646.4540938395454,22.71875678482732,71,206.6166622088985,Emily,Anderson,Long Beach,Canada,Design,,,CONSTANT,CONSTANT
20,231.4371480350671,71.63437242418446,92,756.0945200657284,Daniel,Flores,Raleigh,Japan,Operations,,,CONSTANT,CONSTANT
30,883.480062566086,29.216602163178315,45,797.7412196676448,David,Sanchez,San Francisco,Mexico,Human Resources,,,CONSTANT,CONSTANT
59,594.7493955809072,53.15623459859477,30,452.8985460412355,Daniel,Clark,Kansas City,Peru,Product,,,CONSTANT,CONSTANT
75,22.101512084282238,30.51727322376574,64,914.4814706669,Charlotte,Garcia,Philadelphia,India,Legal,,Jacksonville,CONSTANT,CONSTANT
32,392.11596000067107,36.84137656683947,31,337.9566985101848,James,Clark,San Diego,India,IT,Phoenix,,CONSTANT,CONSTANT
50,997.6475958089545,42.45134728361877,85,269.0515465074732,Matthew,Scott,Albuquerque,Poland,Sales,,,CONSTANT,CONSTANT
59,387.2967558137771,69.1695744985061,44,175.68006062021624,Owen,Taylor,Boston,Australia,Customer Support,,Indianapolis,CONSTANT,CONSTANT
35,762.0829259027149,45.59509853247731,58,763.4971221921289,James,Nguyen,Dallas,Portugal,Product,,,CONSTANT,CONSTANT
100,339.7326910856037,54.2762494432743,3,121.00245843694124,Ava,Thompson,Louisville,India,Operations,,,CONSTANT,CONSTANT
59,970.3029755021929,37.621881813762904,20,819.6759501783208,Sophia,Scott,San Diego,Finland,Procurement,,,CONSTANT,CONSTANT
49,642.9329614683362,54.25108997539543,79,945.1128621679613,Matthew,Torres,Los Angeles,Austria,Sales,,,CONSTANT,CONSTANT
5,297.4090648651254,55.368068091977825,65,467.38254426886806,Mason,Thompson,Fresno,Thailand,IT,,Los Angeles,CONSTANT,CONSTANT
27,415.52252749571494,55.469643885495344,53,343.13578225510844,Lily,Hernandez,Charlotte,South Korea,Quality Assurance,Raleigh,Milwaukee,CONSTANT,CONSTANT
66,774.3912002645633,21.80514023754667,45,529.4287338523005,Olivia,Scott,Nashville,Canada,Marketing,Austin,Chicago,CONSTANT,CONSTANT
44,914.4155407796504,54.86503693103174,37,342.59151107642526,Jack,Hernandez,Mesa,Sweden,Design,,,CONSTANT,CONSTANT
34,445.74375080283045,49.91422820746565,6,511.0463344932019,William,Jackson,Baltimore,USA,Sales,,,CONSTANT,CONSTANT
81,952.7270969695871,51.75965316820384,17,600.3114173446252,James,Clark,Phoenix,Germany,Design,,,CONSTANT,CONSTANT
73,492.12930853275395,47.18597799923943,32,775.3766669269097,Olivia,Perez,Sacramento,Denmark,Human Resources,,,CONSTANT,CONSTANT
74,126.05475273874379,21.93620701669374,77,124.67613179129967,Liam,Jones,Atlanta,Poland,Customer Support,Memphis,,CONSTANT,CONSTANT
81,431.5831497812667,31.29596380894731,57,637.4763218467177,Jackson,Sanchez,Columbus,Spain,Finance,,San Jose,CONSTANT,CONSTANT
79,272.76650297351534,78.14517074073612,86,988.2359552138691,Aiden,Flores,Atlanta,Singapore,Legal,Seattle,,CONSTANT,CONSTANT
51,69.82974741978632,68.66209187065998,14,41.40940743534216,Harper,Jackson,Colorado Springs,Singapore,Operations,,,CONSTANT,CONSTANT
22,383.9693254636005,56.04718955412798,49,333.2203296160379,Ava,Lee,Dallas,UK,Finance,Sacramento,,CONSTANT,CONSTANT
27,466.6678546574282,41.64856239783951,78,651.1477539455607,Emily,Sanchez,Colorado Springs,Finland,Finance,,Boston,CONSTANT,CONSTANT
91,95.88490313616138,43.21849057225165,11,20.192897552274825,Victoria,Thomas,Charlotte,Spain,Operations,San Antonio,Charlotte,CONSTANT,CONSTANT
37,821.4661928229214,54.09123187194703,6,120.54887248184166,Elizabeth,Johnson,Philadelphia,India,Design,Raleigh,,CONSTANT,CONSTANT
24,485.83399132787497,40.95571012668662,20,717.0884297039225,David,Robinson,Atlanta,Denmark,Product,,,CONSTANT,CONSTANT
8,188.16464484482543,102.14007698723094,21,739.2355238003529,Isabella,Thompson,New York,Switzerland,Engineering,,Houston,CONSTANT,CONSTANT
68,935.9062082688848,54.118721474948174,75,247.93906603949867,Alexander,Lee,Denver,Poland,Analytics,,,CONSTANT,CONSTANT
76,460.80607614076865,48.54676439499182,21,829.3977160642435,Liam,Robinson,Denver,Netherlands,Analytics,,,CONSTANT,CONSTANT
2,364.2874740012999,43.98212479646001,92,523.0226796257025,Lily,Wilson,Tucson,Denmark,Human Resources,,,CONSTANT,CONSTANT
56,468.0400867664305,52.45203147580229,12,56.77283800983246,Evelyn,Lewis,Denver,Belgium,Quality Assurance,,,CONSTANT,CONSTANT
97,719.7331894122801,48.0292040633503,78,429.5173169169174,Abigail,Anderson,Baltimore,Finland,Analytics,,,CONSTANT,CONSTANT
42,906.2535260751101,73.22616094559085,48,731.0514734502798,Jackson,Ramirez,San Francisco,New Zealand,Marketing,,,CONSTANT,CONSTANT
7,761.4811025964741,22.30780888467155,26,60.89617660739022,Olivia,White,Fort Worth,New Zealand,Quality Assurance,,Denver,CONSTANT,CONSTANT
22,406.9748539642818,48.43762428213051,43,556.3499526551799,Isabella,Hernandez,Milwaukee,Italy,Quality Assurance,,,CONSTANT,CONSTANT
77,631.9490788332797,49.950285632662975,48,68.17613026899527,Isabella,Hill,New York,Switzerland,Research,,,CONSTANT,CONSTANT
86,589.5064470114274,29.500001133332596,28,315.3389799616765,William,King,Milwaukee,Denmark,Human Resources,,Indianapolis,CONSTANT,CONSTANT
6,890.4079043270083,48.419446160495994,5,723.7682606562762,Samuel,Sanchez,Colorado Springs,Peru,Customer Support,,,CONSTANT,CONSTANT
1,155.9152208562087,35.01850672306907,2,797.5694403340613,Sebastian,King,Portland,Argentina,Legal,,,CONSTANT,CONSTANT
95,677.6693173953611,71.40198097540232,70,761.8888934736717,Emily,Moore,Denver,France,Product,,,CONSTANT,CONSTANT
16,4.7225649887927545,55.82104810076828,5,718.2554296044929,Evelyn,Hill,Chicago,Czech Republic,Human Resources,,,CONSTANT,CONSTANT
100,871.8007199891505,60.43003530111251,41,400.10781156309906,Jack,Davis,Miami,Singapore,Marketing,,Raleigh,CONSTANT,CONSTANT
30,406.00840312724074,46.96484742965759,44,451.2279235267028,Sebastian,Thomas,Phoenix,France,Analytics,,,CONSTANT,CONSTANT
68,420.10391489498136,77.48206870632572,69,93.76703480024796,Michael,King,Baltimore,France,Sales,Baltimore,,CONSTANT,CONSTANT
58,118.94642657940125,32.91934909706386,66,1.0391925980279826,Charlotte,Jackson,Denver,Poland,Design,Tucson,Louisville,CONSTANT,CONSTANT
41,204.42849860263823,53.63814532493955,26,5.8710482945555365,Olivia,Miller,Indianapolis,India,Engineering,,,CONSTANT,CONSTANT
34,707.4337718940343,66.89575454249061,90,375.5329184871281,Henry,Clark,Jacksonville,Ireland,Quality Assurance,,,CONSTANT,CONSTANT
34,483.3834916667563,34.70526531965655,58,451.3964204182664,Sofia,Smith,San Jose,Chile,Legal,Baltimore,,CONSTANT,CONSTANT
50,114.3755520763029,58.166724671807074,45,29.325635630185864,Amelia,Green,Chicago,Norway,Finance,,,CONSTANT,CONSTANT
91,809.2000775073025,36.85582845448723,32,275.93996178848323,Amelia,Gonzalez,Charlotte,Norway,Operations,,,CONSTANT,CONSTANT
22,945.5306920398734,35.33584137371872,64,386.59198688315865,Liam,Anderson,Boston,South Korea,Legal,,,CONSTANT,CONSTANT
90,532.572698722391,58.25774877959466,37,653.9310772176045,Emma,Rodriguez,Memphis,Belgium,Legal,,San Antonio,CONSTANT,CONSTANT
41,281.20542378851576,48.84479700168028,28,871.554817426921,Riley,Garcia,Los Angeles,UK,Legal,Philadelphia,,CONSTANT,CONSTANT
6,29.1622203315719,35.870231285304044,95,477.7792299360063,Charlotte,Flores,San Jose,South Korea,Finance,,Fort Worth,CONSTANT,CONSTANT
22,338.74225000435933,39.9122160668413,100,24.751029070003373,Alexander,Hill,Boston,Norway,IT,,,CONSTANT,CONSTANT
12,79.43498536287107,37.404777871734765,1,373.0254766803862,Alexander,Robinson,Houston,Sweden,Finance,Raleigh,,CONSTANT,CONSTANT
19,631.2749984776415,44.85799104138094,9,502.69244881075923,Ella,Garcia,Boston,Argentina,Marketing,,Philadelphia,CONSTANT,CONSTANT
57,162.80707260611905,72.010637332727,72,43.458525485017276,Daniel,Johnson,Houston,Thailand,Engineering,Austin,,CONSTANT,CONSTANT
22,25.555804639775914,73.19394131545303,17,163.06643951271903,Daniel,Johnson,Raleigh,Netherlands,Operations,Los Angeles,,CONSTANT,CONSTANT
67,270.62541167343403,42.296078679671204,31,287.34862666807135,Amelia,Martin,Milwaukee,Poland,Product,Portland,,CONSTANT,CONSTANT
0,901.4614163655133,65.41760059677026,51,89.34933066100703,Harper,Lewis,Louisville,Mexico,Operations,,,CONSTANT,CONSTANT
54,525.1858983899236,45.791938244130414,64,132.67560918688025,Olivia,Green,Milwaukee,Finland,Customer Support,,,CONSTANT,CONSTANT
52,112.28528893514289,35.767513163704784,86,663.5430661526852,Benjamin,Wilson,San Jose,Ireland,IT,,,CONSTANT,CONSTANT
98,594.1274150348632,61.92054625373224,61,392.84800697658363,Chloe,Moore,San Antonio,Sweden,Customer Support,,,CONSTANT,CONSTANT
43,320.30082461570044,35.697798703784024,63,154.94288288705204,Avery,Hill,Houston,France,Finance,,,CONSTANT,CONSTANT
92,490.5240482665433,44.80708870237464,62,239.1292300600637,Victoria,Torres,Detroit,Ireland,IT,,,CONSTANT,CONSTANT
37,368.74386319784304,29.214270057776083,86,250.73351662381637,Evelyn,Moore,Tucson,Australia,Procurement,Boston,Denver,CONSTANT,CONSTANT
18,785.3035006747101,33.11132025151305,84,655.0916027374694,Chloe,Torres,Washington,Mexico,IT,,,CONSTANT,CONSTANT
70,388.0747301044347,41.67829620874311,44,323.83135769209946,Emma,Hill,Washington,Canada,Marketing,,,CONSTANT,CONSTANT
1,145.35863065921018,36.49550959858918,95,897.0318535185669,Elizabeth,Johnson,Seattle,Belgium,Analytics,,,CONSTANT,CONSTANT
1,541.3150418374604,33.33079585486616,82,157.78733086301222,Victoria,Gonzalez,Fresno,Norway,Marketing,Memphis,Las Vegas,CONSTANT,CONSTANT
7,431.4722530150046,31.103180896456934,19,969.2694397236376,Grace,Johnson,Indianapolis,China,Engineering,Sacramento,Charlotte,CONSTANT,CONSTANT
47,206.72378042533134,68.41615367218509,72,57.93629010660795,Elizabeth,Martinez,New York,Finland,Customer Support,,Fort Worth,CONSTANT,CONSTANT
23,463.7609818412964,45.191712524426094,68,618.0751626958461,Henry,Martin,Sacramento,Poland,Research,Colorado Springs,,CONSTANT,CONSTANT
42,83.21800950329916,50.47162399349877,13,271.41381169437597,Carter,Thomas,Washington,Peru,Procurement,,,CONSTANT,CONSTANT
53,193.6654041210606,42.77695346698374,37,687.87675568043,Chloe,Garcia,Detroit,South Korea,Legal,,,CONSTANT,CONSTANT
26,729.5843261539026,12.320023735786144,14,394.57162667364264,Daniel,Nguyen,Denver,Colombia,Product,,,CONSTANT,CONSTANT
64,687.1059645148736,55.073975255142884,99,986.3329898624672,David,Clark,Fort Worth,Argentina,Quality Assurance,,,CONSTANT,CONSTANT
58,233.8021425611133,46.24548485939362,78,943.5779439168799,Amelia,Perez,Detroit,Ireland,Design,,,CONSTANT,CONSTANT
9,547.8105405202576,22.741543990708383,13,797.4124128351178,Emily,Jackson,Washington,Denmark,IT,,,CONSTANT,CONSTANT
55,583.6775348879427,41.115556805775014,54,985.4868403666868,Daniel,Rodriguez,San Diego,Japan,Marketing,,,CONSTANT,CONSTANT
39,601.5515528498172,32.96215441768912,49,837.7388046237483,Amelia,Harris,Jacksonville,India,Sales,Louisville,,CONSTANT,CONSTANT
9,670.6639473569686,60.65586587164344,3,890.3444282724641,Mia,Clark,Colorado Springs,Canada,Quality Assurance,,Kansas City,CONSTANT,CONSTANT
54,735.7617075057395,35.70945499300348,94,921.7984412309216,Chloe,Clark,Washington,Germany,Quality Assurance,,San Antonio,CONSTANT,CONSTANT
89,350.4077682081833,61.06475871159783,62,181.4597974128185,Olivia,Taylor,Chicago,Denmark,Legal,,,CONSTANT,CONSTANT
20,759.8809172677015,71.8477605102093,33,458.87773833789794,Aria,Green,Philadelphia,Austria,Finance,,,CONSTANT,CONSTANT
66,668.8881911348496,62.70093699914051,15,637.1747397889873,Scarlett,Lee,Houston,Italy,Research,,,CONSTANT,CONSTANT
46,729.0907353591322,78.9369375308824,18,421.7884062413475,Olivia,Torres,Memphis,Peru,Research,,,CONSTANT,CONSTANT
87,714.3055503732962,49.747594633497144,76,108.82432566083422,Daniel,Martin,New York,Colombia,Legal,,,CONSTANT,CONSTANT
20,765.6837584617299,65.31096978928645,66,27.95549160053612,Benjamin,Williams,San Francisco,Spain,Human Resources,Raleigh,,CONSTANT,CONSTANT
4,451.99885932421455,33.658465126092764,10,915.0276848772193,Jack,Davis,Philadelphia,Sweden,Procurement,Colorado Springs,,CONSTANT,CONSTANT
48,535.6567104909313,61.723092077360626,93,951.9813490052832,Liam,Anderson,Colorado Springs,Peru,Customer Support,,Atlanta,CONSTANT,CONSTANT
64,879.7138438076023,69.52901080145196,82,868.7079683123114,Harper,Flores,San Jose,France,Finance,,,CONSTANT,CONSTANT
87,25.44252481868059,60.774572515235604,13,29.628378988459602,Riley,Nguyen,Las Vegas,USA,Marketing,Tucson,,CONSTANT,CONSTANT
50,20.992729293593303,25.440559063983944,71,827.1032576378261,Mason,Wright,Baltimore,Italy,Product,Charlotte,,CONSTANT,CONSTANT
97,179.80965846238638,38.579813972002704,6,860.0779246169393,Lily,Jackson,Miami,Brazil,Human Resources,,Dallas,CONSTANT,CONSTANT
9,575.213809546005,51.37666060348202,97,926.6423934920856,Mason,Robinson,Tucson,Belgium,Human Resources,,,CONSTANT,CONSTANT
8,780.1891302577512,41.81504785140292,50,38.42815662981203,Liam,Harris,Seattle,Ireland,Engineering,,,CONSTANT,CONSTANT
28,105.46407592485674,43.59741314187704,56,239.9220172539702,Jackson,Hill,Memphis,Peru,Product,,,CONSTANT,CONSTANT
57,208.79861245990395,57.893795206568775,93,524.4326806454427,Elizabeth,Flores,Fort Worth,Thailand,Engineering,,,CONSTANT,CONSTANT
96,521.6068297778191,18.92520186174256,58,915.9798286113166,Jackson,Young,Detroit,Spain,Marketing,,,CONSTANT,CONSTANT
57,981.7259260330782,39.04779963022247,29,92.20792280870116,Evelyn,Allen,Portland,Norway,Product,,,CONSTANT,CONSTANT
0,51.23605021401323,65.97552946180866,51,8.4076200313834,Henry,Lewis,Denver,Mexico,Research,,,CONSTANT,CONSTANT
39,733.4323367975903,76.83633082116177,70,50.537052356326996,Joseph,Brown,Indianapolis,India,Marketing,,,CONSTANT,CONSTANT
91,431.5461484645854,18.931337212182516,10,757.8264578896328,Liam,Wilson,Milwaukee,Colombia,Product,,,CONSTANT,CONSTANT
26,232.81662357640133,27.067031342417515,46,78.79212380516788,Ava,Torres,Philadelphia,Spain,IT,,,CONSTANT,CONSTANT
79,722.4770809633347,65.8629287582608,46,249.72810921295053,Olivia,Johnson,Atlanta,Japan,Design,Milwaukee,,CONSTANT,CONSTANT
89,365.47110294981064,35.7396093206451,2,124.97683281510363,Olivia,Johnson,San Francisco,New Zealand,Engineering,Boston,,CONSTANT,CONSTANT
40,707.2795355511378,13.587954093923045,96,228.62256456793583,Owen,Brown,Atlanta,Chile,Procurement,,Fort Worth,CONSTANT,CONSTANT
46,387.4075131671723,77.38886744672928,39,806.2415922563795,Daniel,Taylor,Sacramento,Chile,Human Resources,,,CONSTANT,CONSTANT
43,170.16188307093717,44.11738738190673,86,948.9038978980241,Avery,Thompson,Chicago,UK,Finance,,,CONSTANT,CONSTANT
100,298.26171687659786,59.20784081476997,96,661.8226438327476,Jack,Johnson,Los Angeles,New Zealand,Customer Support,,,CONSTANT,CONSTANT
70,640.7259483789081,62.01099793743685,98,488.06122469492453,Carter,Allen,Indianapolis,Austria,Procurement,,Louisville,CONSTANT,CONSTANT
56,663.8569697009889,91.85902263189725,79,996.2442001890613,Emma,Garcia,Boston,India,Procurement,New York,,CONSTANT,CONSTANT
23,651.7520283733105,38.9214072496853,87,162.70761426214776,Amelia,White,Seattle,Switzerland,Sales,,,CONSTANT,CONSTANT
24,753.9917833143849,64.54633728686302,76,581.8416945674614,Olivia,Taylor,San Antonio,Portugal,Finance,Fresno,,CONSTANT,CONSTANT
49,531.7349767394279,54.56643685043732,12,130.50252122538808,Elizabeth,Scott,Albuquerque,China,Human Resources,,,CONSTANT,CONSTANT
33,493.7690936612311,68.78905209887222,10,724.1321250824711,Emma,Jones,Kansas City,Portugal,Analytics,,,CONSTANT,CONSTANT
30,222.89811052736175,60.194238699653035,47,94.36776732398633,Matthew,Perez,Nashville,Chile,Quality Assurance,Mesa,,CONSTANT,CONSTANT
58,518.9743061599092,59.479823758292596,5,719.1337403882378,Abigail,Thompson,Raleigh,Czech Republic,Procurement,,,CONSTANT,CONSTANT
16,677.6418595030259,47.710957406164226,8,135.805985255688,Sebastian,Thompson,San Francisco,Australia,Customer Support,,Memphis,CONSTANT,CONSTANT
45,251.56748005808305,26.77147188736335,23,818.0580462713502,Charlotte,Hill,Fresno,Switzerland,Operations,,Miami,CONSTANT,CONSTANT
3,703.5048336282143,3.289607908566907,56,444.39203472971224,Aiden,Torres,Albuquerque,Ireland,Procurement,,,CONSTANT,CONSTANT
73,291.146865900099,49.21529180006628,85,923.0129183362342,Elizabeth,Hernandez,Mesa,France,Product,,,CONSTANT,CONSTANT
38,457.2849171911775,28.68873903049532,9,290.0365370267244,David,Thomas,Las Vegas,China,Analytics,Seattle,,CONSTANT,CONSTANT
24,488.6558436649838,66.50569840011215,67,977.6693898101772,Elizabeth,Rodriguez,Tucson,Belgium,Quality Assurance,,,CONSTANT,CONSTANT
82,397.5666183785062,58.23036155762237,92,936.277306594141,Jackson,Scott,Portland,Thailand,Customer Support,,,CONSTANT,CONSTANT
76,636.8130494402328,42.173516200352495,100,304.5081157488102,Emma,Taylor,Mesa,China,Design,,,CONSTANT,CONSTANT
71,819.9109846185396,50.38470685311211,2,47.990204159431336,James,Thomas,Albuquerque,China,Product,,Fresno,CONSTANT,CONSTANT
22,677.0846925281987,56.984574665345505,95,409.55759591195715,Joseph,Jones,Portland,Germany,Sales,,,CONSTANT,CONSTANT
95,882.6770840395156,38.132168034532704,64,620.2053109954459,Grace,Thomas,Kansas City,Belgium,IT,,Mesa,CONSTANT,CONSTANT
34,851.4439878384028,53.84507491421795,59,73.83706934673162,Liam,Rodriguez,Albuquerque,France,Legal,,Atlanta,CONSTANT,CONSTANT
67,5.592018373811958,43.659206081671556,93,90.24958074531908,Jackson,Young,Denver,Peru,Research,,Atlanta,CONSTANT,CONSTANT
38,650.0939785725454,49.21792485059432,67,843.6128537846424,William,Harris,Fresno,South Korea,Operations,,Nashville,CONSTANT,CONSTANT
13,984.8851531954292,47.58501772430479,26,931.3646624842994,Aria,Rodriguez,Washington,Argentina,Customer Support,Nashville,,CONSTANT,CONSTANT
44,239.96842378907724,54.757919782167086,98,664.2015581866469,William,Garcia,Denver,China,Human Resources,,,CONSTANT,CONSTANT
43,172.03141374703412,47.61954424289957,84,580.8616938357036,Carter,Lewis,San Jose,Peru,Engineering,,San Diego,CONSTANT,CONSTANT
22,329.17887796329217,59.70835998145837,24,947.4143682964819,Sebastian,Allen,Indianapolis,Germany,Human Resources,,,CONSTANT,CONSTANT
50,9.257126959337892,35.18086811105073,14,328.5331348129777,Riley,Young,Chicago,Brazil,Customer Support,,Seattle,CONSTANT,CONSTANT
92,592.1194105613016,50.24476708705111,99,202.15888997287246,Alexander,White,Phoenix,Denmark,Research,,,CONSTANT,CONSTANT
12,598.7104136699738,91.76398242353937,24,677.6544206501399,Olivia,Flores,Milwaukee,Austria,Legal,,,CONSTANT,CONSTANT
98,964.3752997875889,51.12274331862927,9,826.2292920685779,Aria,Lopez,Milwaukee,India,Procurement,,,CONSTANT,CONSTANT
20,313.8506167543821,66.71619520411859,44,136.54107666825433,Avery,Lee,Nashville,Thailand,Quality Assurance,,Miami,CONSTANT,CONSTANT
30,787.3485146522697,26.87306521413272,22,391.8591366643318,Abigail,King,Tucson,Switzerland,IT,,,CONSTANT,CONSTANT
45,595.2537394300741,44.81504681377926,51,818.7221990505537,Aiden,Hill,Raleigh,USA,Customer Support,,,CONSTANT,CONSTANT
6,820.3923617084752,36.143467789396766,66,414.1591777004441,Matthew,Williams,Fort Worth,Peru,Procurement,,Albuquerque,CONSTANT,CONSTANT
96,313.61054749622264,67.62298564850923,67,574.9111749900295,Charlotte,Hernandez,Louisville,Brazil,Product,,,CONSTANT,CONSTANT
64,798.7713209495555,78.06996113976884,98,566.7332026975765,Michael,Sanchez,Boston,China,Human Resources,,San Jose,CONSTANT,CONSTANT
68,874.2956288809429,34.50199613626039,37,201.03172010641634,Mason,King,Dallas,Mexico,Marketing,Houston,Las Vegas,CONSTANT,CONSTANT
37,136.612605765137,55.10523391033095,100,334.4590730351672,Victoria,Ramirez,Denver,Spain,Operations,,Detroit,CONSTANT,CONSTANT
9,978.3818984653321,32.801818708975475,21,43.13197731214136,James,Lee,Seattle,Poland,Finance,,,CONSTANT,CONSTANT
37,561.0449699872823,45.929508853975605,15,800.2100790314873,Jack,Hernandez,Portland,Italy,Analytics,,Charlotte,CONSTANT,CONSTANT
14,620.0190341647303,36.367309130941855,9,658.3761937550535,Owen,Ramirez,Portland,Canada,Design,Boston,Seattle,CONSTANT,CONSTANT
35,614.3325606033039,56.22183985199698,24,968.8551834065393,Alexander,Williams,San Antonio,Czech Republic,Sales,,,CONSTANT,CONSTANT
12,429.1703807769999,48.22475674873269,7,78.49513005491649,Ava,Green,Charlotte,Poland,Legal,,,CONSTANT,CONSTANT
48,863.0490790013274,52.78804846170014,10,964.5379212637604,Avery,Allen,Kansas City,Poland,Procurement,,,CONSTANT,CONSTANT
80,887.6326149736921,61.76574770121566,12,485.3835773744154,Jackson,Garcia,Albuquerque,Austria,Procurement,,,CONSTANT,CONSTANT
40,893.7011607017878,47.95952477035592,45,129.6848124293155,Ava,Torres,Baltimore,Thailand,Human Resources,,,CONSTANT,CONSTANT
29,303.0306177195056,49.94390762167207,52,918.4382180748709,Olivia,Harris,Nashville,China,Analytics,Chicago,,CONSTANT,CONSTANT
83,240.04343391395332,51.388916494858684,68,155.61282989703452,Sophia,Young,Dallas,Italy,IT,Mesa,,CONSTANT,CONSTANT
7,935.6038445224906,41.22033317898359,89,985.3780631032729,Emma,Flores,Sacramento,Switzerland,Engineering,,,CONSTANT,CONSTANT
6,760.2765642256036,40.527856016146316,37,720.503660819206,Victoria,Martin,Las Vegas,Japan,IT,,,CONSTANT,CONSTANT
39,325.07378046100865,56.556497425621316,67,513.713110535398,Isabella,Wilson,Colorado Springs,South Korea,Product,Sacramento,Kansas City,CONSTANT,CONSTANT
15,574.0944824288463,57.17413835413896,63,583.2883337755306,Carter,Lewis,Louisville,UK,Analytics,,Baltimore,CONSTANT,CONSTANT
13,389.1274967044059,42.16300027508167,46,478.7096422510656,Amelia,Thompson,Atlanta,Belgium,Customer Support,,,CONSTANT,CONSTANT
29,828.3935698252506,52.69877545650707,57,606.5778459525653,Ella,Smith,Louisville,Spain,Finance,,Washington,CONSTANT,CONSTANT
63,113.24276967566948,40.37615338349931,51,205.04417271275432,Noah,Allen,Kansas City,Belgium,Quality Assurance,,,CONSTANT,CONSTANT
65,86.78579587713442,33.62272188748332,84,790.1864423542341,Lily,Jackson,Fresno,Canada,Design,,,CONSTANT,CONSTANT
60,603.679669836544,56.51838089962067,49,19.260226114786505,Mason,Johnson,Nashville,India,Procurement,,,CONSTANT,CONSTANT
26,808.1859819600819,57.508934784565106,12,248.53299009999063,Ethan,Brown,Sacramento,Switzerland,Customer Support,Jacksonville,,CONSTANT,CONSTANT
63,774.3157988748688,43.453177439902944,67,870.7620321970865,Evelyn,Robinson,Houston,Austria,Legal,,,CONSTANT,CONSTANT
34,862.9295693624404,31.341396081437765,46,831.9406284674803,Sophia,Jones,San Antonio,China,Sales,,,CONSTANT,CONSTANT
56,439.3473736556379,44.951653417088224,68,658.4088085342316,Jackson,Davis,Atlanta,Netherlands,Engineering,,,CONSTANT,CONSTANT
86,627.9979319968437,45.161362245251645,97,579.1374689856941,Benjamin,Rodriguez,Long Beach,Germany,Legal,Atlanta,,CONSTANT,CONSTANT
95,898.226623878738,55.7433593616129,61,261.25678592986236,Chloe,Perez,Washington,Singapore,IT,,,CONSTANT,CONSTANT
32,19.993987041080352,58.292667721976976,21,215.9119436266692,Elizabeth,Hill,Nashville,Denmark,Engineering,San Antonio,Albuquerque,CONSTANT,CONSTANT
0,493.5533387345141,67.20810262197881,48,946.1970094793644,Ava,Gonzalez,Boston,Chile,IT,,,CONSTANT,CONSTANT
22,732.94317173323,62.76753982601744,92,869.7021345282742,Riley,Lopez,Las Vegas,Denmark,Quality Assurance,Raleigh,,CONSTANT,CONSTANT
10,761.0175848138796,56.08446179986574,28,842.9673476537878,Ella,Nguyen,San Francisco,Colombia,Analytics,Dallas,,CONSTANT,CONSTANT
90,267.75995637582974,33.282868714906,38,842.8958610549563,Aria,Sanchez,Tucson,China,Procurement,,,CONSTANT,CONSTANT
95,72.95665605321334,25.220026292547775,52,74.2837356666226,Grace,Young,Sacramento,Sweden,Procurement,Miami,,CONSTANT,CONSTANT
21,586.8535906196258,67.21439594424048,88,293.8450411179233,Abigail,Walker,Seattle,UK,Operations,Fort Worth,Nashville,CONSTANT,CONSTANT
9,329.9797468652659,41.28589148625126,2,827.334834036637,Avery,Rodriguez,Louisville,Portugal,Human Resources,,,CONSTANT,CONSTANT
43,691.6786720015981,68.8422429340418,48,753.216864045052,Ava,Young,San Francisco,USA,Product,Kansas City,,CONSTANT,CONSTANT
62,530.5489122672273,44.04511599989168,46,649.815677270192,Ethan,Garcia,Columbus,Thailand,Quality Assurance,,,CONSTANT,CONSTANT
42,733.0799841821114,86.6976521416324,13,907.45438861624,Emily,Walker,Philadelphia,Argentina,Product,,,CONSTANT,CONSTANT
44,592.2115675800369,43.124642448677406,87,106.18881784767787,Olivia,Nguyen,Memphis,Peru,Procurement,,,CONSTANT,CONSTANT
68,882.5977613575113,61.036209667448226,27,329.78456758966723,Emma,Ramirez,San Antonio,Spain,Marketing,,,CONSTANT,CONSTANT
100,254.5523228952644,41.70896224357833,29,922.6806155222961,Jack,Garcia,Milwaukee,Czech Republic,Analytics,,,CONSTANT,CONSTANT
